Child Entity CIK,Child Entity,Entity Type,Industry Group,Jurisdiction,Filing Date,Parent Entity Name,Clarification,Source File
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Frank Cohen,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Giovanni Cutaia,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Kathleen McCarthy,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,William Stein,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Anthony Beovich,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Wesley LePatner,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Paul Quinlan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Madeleine Russo,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Robert Harper,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Tyler Henritze,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Nadeem Meghji,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Brett Newman,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Michael Lascher,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Nentcho Nentchev,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Chris Striano,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Frank Barbara,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2021-04-16,Joseph Rocco,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365021000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Blackstone Property Associates L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Blackstone Property Associates L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,A.J. Agarwal,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Kenneth Caplan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Frank Cohen,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Giovanni Cutaia,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,David Levine,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Kathleen McCarthy,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,William Stein,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Anthony Beovich,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Wesley LePatner,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Paul Quinlan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Patrick Kassen,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Robert Harper,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Tyler Henritze,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Nadeem Meghji,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Brett Newman,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Michael Lascher,Senior Managing Director,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Nentcho Nentchev,Senior Managing Director,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Chris Striano,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Frank Barbara,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-08-11,Joseph Rocco,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000002/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Blackstone Property Associates L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Blackstone Property Associates L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,A.J. Agarwal,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Kenneth Caplan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Frank Cohen,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Giovanni Cutaia,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,David Levine,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Kathleen McCarthy,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,William Stein,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Anthony Beovich,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Wesley LePatner,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Paul Quinlan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Patrick Kassen,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Robert Harper,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Tyler Henritze,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Nadeem Meghji,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Matthew Skurbe,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Brett Newman,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Michael Lascher,Senior Managing Director,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2020-04-13,Nentcho Nentchev,Senior Managing Director,https://www.sec.gov/Archives/edgar/data/1623650/000162365020000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2019-04-12,Blackstone Property Associates L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1623650/000162365019000001/primary_doc.xml
0001623650,Blackstone Property Partners L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2019-04-12,Blackstone Property Associates L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1623650/000162365019000001/primary_doc.xml
